,title,price,mileage,year,location
9083,HONDA SCOOPY,"Rp 16,500,000",30K+ KM,2017,Lopang
9084,HONDA BEAT,"Rp 10,500,000",30K+ KM,2014,Sesetan
9085,HONDA BEAT,"Rp 11,500,000",30K+ KM,2016,Sesetan
9086,HONDA VARIO 150 ESP SPORTY,"Rp 17,500,000",30K+ KM,2017,Sesetan
9087,HONDA NEW VARIO TECHNO,"Rp 15,500,000",30K+ KM,2016,Sesetan
9088,HONDA BEAT,"Rp 11,500,000",30K+ KM,2014,Delod Peken
9089,YAMAHA N MAX,"Rp 27,500,000",30K+ KM,2019,Sesetan
9090,HONDA PCX,"Rp 27,500,000",30K+ KM,2019,Sesetan
9091,YAMAHA VIXION,"Rp 14,500,000",30K+ KM,2013,Sesetan
9092,HONDA SCOOPY,"Rp 18,500,000",30K+ KM,2017,Delod Peken
9093,HONDA SCOOPY,"Rp 18,000,000",30K+ KM,2018,Sidakarya
9094,HONDA REVO,"Rp 8,000,000",30K+ KM,2017,Sidakarya
9095,HONDA BEAT,"Rp 12,200,000",30K+ KM,2016,Sidakarya
9096,HONDA VARIO 150 ESP SPORTY,"Rp 19,800,000",30K+ KM,2018,Sidakarya
9097,YAMAHA VIXION,"Rp 15,000,000",30K+ KM,2014,Renon
9098,YAMAHA VIXION,"Rp 14,500,000",30K+ KM,2013,Renon
9099,HONDA ADV 150 CBS,"Rp 36,500,000",30K+ KM,2019,Renon
9100,YAMAHA VIXION,"Rp 15,000,000",30K+ KM,2014,Renon
9101,HONDA PCX,"Rp 25,400,000",30K+ KM,2015,Renon
9102,HONDA BEAT,"Rp 11,750,000",30K+ KM,2016,Renon
9103,HONDA BLADE REPSOL,"Rp 6,600,000",30K+ KM,2012,Gemah
9104,SUZUKI SATRIA 150,"Rp 12,000,000",30K+ KM,2015,Lopang
9105,HONDA NEW SUPRA X 125 PGM FI,"Rp 11,500,000",30K+ KM,2014,Gemah
9106,HONDA NEW SUPRA X 125 PGM FI,"Rp 14,000,000",30K+ KM,2016,Gemah
9107,HONDA NEW SUPRA X 125 PGM FI,"Rp 14,000,000",30K+ KM,2016,Gemah
9108,HONDA BEAT,"Rp 12,500,000",30K+ KM,2015,Dauh Peken
9109,HONDA BEAT CW FI,"Rp 15,000,000",30K+ KM,2019,Cangkuang Kulon(barat)
9110,YAMAHA MIO M3 125,"Rp 12,000,000",30K+ KM,2018,Cangkuang Kulon(barat)
9111,HONDA BEAT CW FI,"Rp 13,500,000",30K+ KM,2018,Cangkuang Kulon(barat)
9112,YAMAHA NEW MIO M3 CW,"Rp 11,000,000",30K+ KM,2018,Cangkuang Kulon(barat)
9113,YAMAHA MIO SOUL GT STREET,"Rp 12,375,000",30K+ KM,2017,Cangkuang Kulon(barat)
9114,YAMAHA FINO SPORTY ,"Rp 8,200,000",30K+ KM,2014,Karawang Kulon
9115,YAMAHA MIO SOUL,"Rp 8,800,000",30K+ KM,2014,Limbungan
9116,YAMAHA MIO,"Rp 6,500,000",30K+ KM,2012,Limbungan
9117,YAMAHA VEGA R,"Rp 7,000,000",30K+ KM,2014,Limbungan
9118,YAMAHA N MAX,"Rp 29,000,000",30K+ KM,2019,Pedungan
9119,YAMAHA NEW VIXION,"Rp 18,500,000",30K+ KM,2016,Pedungan
9120,HONDA BEAT,"Rp 12,700,000",30K+ KM,2016,Pedungan
9121,YAMAHA R15,"Rp 19,500,000",30K+ KM,2015,Pedungan
9122,HONDA VARIO 125 CBS ISS,"Rp 17,625,000",30K+ KM,2018,Cangkuang Kulon(barat)
9123,HONDA CBR 150 REPSOL,"Rp 26,375,000",30K+ KM,2017,Cangkuang Kulon(barat)
9124,YAMAHA FINO FI PREMIUM,"Rp 13,000,000",30K+ KM,2017,Cangkuang Kulon(barat)
9125,HONDA REVO,"Rp 7,500,000",30K+ KM,2014,Sesetan
9126,KAWASAKI NINJA R KR 150 L,"Rp 24,500,000",30K+ KM,2015,Lopang
9127,HONDA SCOOPY ESP,"Rp 18,500,000",10 - 20K KM,2018,Gunung Cut
9128,HONDA BEAT,"Rp 13,500,000",30K+ KM,2018,Kubang Jaya
9129,HONDA BEAT,"Rp 13,500,000",30K+ KM,2018,Kubang Jaya
9130,HONDA SCOOPY ESP,"Rp 17,500,000",30K+ KM,2017,Tigaraksa
9131,HONDA BEAT CBS FI,"Rp 12,000,000",30K+ KM,2016,Tigaraksa
9132,YAMAHA N MAX,"Rp 25,000,000",30K+ KM,2018,Tigaraksa
9133,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 14,500,000",30K+ KM,2015,Sario Tumpaan
9134,YAMAHA R15 GP MOVISTAR,"Rp 26,000,000",30K+ KM,2017,Cikupa
9135,KAWASAKI NINJA 250 R,"Rp 45,000,000",30K+ KM,2016,Cikupa
9136,KAWASAKI NINJA R,"Rp 21,000,000",30K+ KM,2014,Cikupa
9137,YAMAHA VIXION,"Rp 18,500,000",30K+ KM,2017,Cikupa
9138,HONDA SCOOPY ESP,"Rp 13,500,000",30K+ KM,2014,Cikupa
9139,YAMAHA NEW VIXION,"Rp 17,500,000",30K+ KM,2014,Sei Bangkong
9140,HONDA VARIO ,"Rp 14,000,000",30K+ KM,2018,Dauh Peken
9141,KAWASAKI KLX 150,"Rp 22,500,000",30K+ KM,2014,Renon
9142,HONDA SCOOPY,"Rp 8,300,000",30K+ KM,2011,Kediri
9143,YAMAHA N MAX,"Rp 23,100,000",30K+ KM,2018,Cipayung
9144,HONDA BEAT FUNKY,"Rp 12,600,000",30K+ KM,2018,Cipayung
9145,HONDA SCOOPY,"Rp 17,800,000",30K+ KM,2017,Sesetan
9146,YAMAHA MIO S,"Rp 12,500,000",30K+ KM,2018,Sesetan
9147,YAMAHA SOUL GT,"Rp 7,350,000",30K+ KM,2014,Cipayung
9148,HONDA BEAT CBS FI,"Rp 11,400,000",30K+ KM,2017,Cipayung
9149,SUZUKI GSX R150,"Rp 22,775,000",30K+ KM,2019,Karawang Kulon
9150,HONDA BEAT FI SPORTY CW,"Rp 13,200,000",30K+ KM,2018,Cipayung
9151,HONDA SUPRA X 125 CW,"Rp 7,200,000",30K+ KM,2013,Cipayung
9152,YAMAHA ALL NEW VIXION,"Rp 17,500,000",30K+ KM,2017,Penjaringan
9153,HONDA SUPRA GTR 150 EXL,"Rp 15,700,000",30K+ KM,2018,Penjaringan
9154,KAWASAKI NINJA RR,"Rp 24,000,000",30K+ KM,2015,Penaruban
9155,HONDA VARIO 125 ESP CBS,"Rp 14,400,000",30K+ KM,2016,Penjaringan
9156,KAWASAKI NINJA VR,"Rp 23,000,000",30K+ KM,2015,Sukamenak
9157,YAMAHA FINO FI PREMIUM,"Rp 12,000,000",30K+ KM,2018,Sukamenak
9158,KAWASAKI NINJA 250 FI,"Rp 53,000,000",30K+ KM,2017,Drangong
9159,HONDA BEAT CW FI,"Rp 14,300,000",30K+ KM,2018,Panggung Lor
9160,YAMAHA SOUL GT,"Rp 8,000,000",30K+ KM,2013,Panggung Lor
9161,HONDA BEAT CW,"Rp 11,000,000",30K+ KM,2016,Pangkal Lalang
9162,YAMAHA MIO SOUL,"Rp 6,700,000",30K+ KM,2009,Pangkal Lalang
9163,YAMAHA X-RIDE,"Rp 9,600,000",30K+ KM,2017,Cipayung
9164,HONDA PCX,"Rp 29,000,000",30K+ KM,2019,Sanur Kauh
9165,YAMAHA VIXION,"Rp 12,500,000",30K+ KM,2011,Sanur Kauh
9166,HONDA SCOOPY,"Rp 18,000,000",30K+ KM,2018,Sanur Kauh
9167,HONDA SCOOPY,"Rp 12,500,000",30K+ KM,2014,Sanur Kauh
9168,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 16,000,000",30K+ KM,2015,Sesetan
9169,YAMAHA VIXION,"Rp 16,500,000",30K+ KM,2015,Batuan Kaler
9170,HONDA VARIO CW,"Rp 11,000,000",30K+ KM,2015,Cicadas
9171,HONDA NEW BEAT STREET ESP,"Rp 12,700,000",30K+ KM,2018,Cicadas
9172,HONDA BEAT,"Rp 7,200,000",30K+ KM,2016,Cicadas
9173,HONDA VARIO 150 ESP SPORTY,"Rp 18,800,000",30K+ KM,2019,Cicadas
9174,HONDA NEW SUPRA X 125 PGM FI,"Rp 14,500,000",30K+ KM,2018,Pandean Lamper
9175,HONDA VARIO 125 ESP CBS,"Rp 11,500,000",30K+ KM,2013,Pandean Lamper
9176,YAMAHA N MAX,"Rp 26,000,000",30K+ KM,2018,Dangin Puri
9177,YAMAHA ALL NEW BYSON F1,"Rp 9,500,000",30K+ KM,2013,Sesetan
9178,YAMAHA JUPITER MX,"Rp 7,000,000",30K+ KM,2011,Dangin Puri
9179,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 16,500,000",30K+ KM,2017,Tigaraksa
9180,HONDA BEAT FI CBS ISS,"Rp 12,800,000",30K+ KM,2016,Pandean Lamper
9181,HONDA BEAT,"Rp 9,900,000",30K+ KM,2013,Renon
9182,HONDA VARIO CW,"Rp 9,000,000",30K+ KM,2013,Sesetan
9183,YAMAHA VIXION,"Rp 13,000,000",30K+ KM,2012,Sesetan
9184,HONDA NEW BEAT STREET ESP,"Rp 11,400,000",30K+ KM,2018,Cicadas
9185,HONDA BEAT CBS FI,"Rp 13,000,000",30K+ KM,2017,Tigaraksa
9186,YAMAHA SOUL GT,"Rp 13,000,000",30K+ KM,2018,Pandean Lamper
9187,HONDA VERZA 150 CW,"Rp 13,000,000",30K+ KM,2012,Bansir Laut
9188,YAMAHA MIO SOUL,"Rp 6,100,000",30K+ KM,2012,Limbungan
9189,YAMAHA VEGA R,"Rp 5,700,000",30K+ KM,2012,Limbungan
9190,YAMAHA JUPITER MX SE,"Rp 9,500,000",30K+ KM,2012,Dangin Tukadaya
9191,YAMAHA MIO M3 ,"Rp 10,700,000",30K+ KM,2018,Drangong
9192,YAMAHA JUPITER MX SE,"Rp 7,500,000",30K+ KM,2011,Dangin Tukadaya
9193,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 18,000,000",30K+ KM,2016,Keude Blang Jruen
9194,YAMAHA NEW VIXION ADVANCE,"Rp 18,500,000",30K+ KM,2015,Keude Blang Jruen
9195,YAMAHA FINO SPORTY ,"Rp 12,300,000",30K+ KM,2018,Drangong
9196,YAMAHA MIO M3 125,"Rp 14,000,000",30K+ KM,2019,Pangkal Lalang
9197,HONDA SONIC 150 R,"Rp 13,500,000",30K+ KM,2016,Drangong
9198,YAMAHA FINO FI PREMIUM,"Rp 13,000,000",30K+ KM,2018,Selapajang Jaya
9199,HONDA CB150R,"Rp 15,000,000",30K+ KM,2015,Selapajang Jaya
9200,HONDA SUPRA X 125 INJEKSI,"Rp 10,000,000",30K+ KM,2013,Cikampek Pusaka
9201,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 17,500,000",30K+ KM,2017,Sario Tumpaan
9202,YAMAHA MIO SOUL,"Rp 5,500,000",30K+ KM,2012,Cikampek Pusaka
9203,HONDA VARIO 150 ESP SPORTY,"Rp 15,500,000",30K+ KM,2016,Cikampek Pusaka
9204,YAMAHA MIO M3 125,"Rp 13,300,000",30K+ KM,2018,Sario Tumpaan
9205,YAMAHA VIXION,"Rp 14,000,000",30K+ KM,2015,Drangong
9206,KAWASAKI NINJA 150 RR SE,"Rp 31,000,000",30K+ KM,2015,Drangong
9207,HONDA BEAT,"Rp 10,000,000",30K+ KM,2014,Cikampek Pusaka
9208,YAMAHA MIO Z 125,"Rp 10,500,000",30K+ KM,2017,Cikampek Pusaka
9209,HONDA BEAT CW FI,"Rp 14,500,000",30K+ KM,2019,Cicadas
9210,HONDA NEW VARIO CW FI,"Rp 13,000,000",30K+ KM,2016,Pedungan
9211,HONDA BEAT CW FI,"Rp 14,300,000",30K+ KM,2019,Cicadas
9212,HONDA BEAT CW FI,"Rp 14,500,000",30K+ KM,2019,Cicadas
9213,HONDA BEAT,"Rp 12,400,000",30K+ KM,2016,Limbungan
9214,YAMAHA MIO S,"Rp 11,500,000",30K+ KM,2018,Pedungan
9215,HONDA SCOOPY FI CLASSIC,"Rp 14,500,000",30K+ KM,2016,Sungai Raya
9216,YAMAHA NEW VIXION,"Rp 17,500,000",30K+ KM,2016,Pedungan
9217,HONDA BEAT CW,"Rp 13,800,000",30K+ KM,2017,Gampong Bandar Bireuen
9218,YAMAHA N MAX,"Rp 22,500,000",30K+ KM,2015,Pedungan
9219,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 16,500,000",30K+ KM,2015,Keude Blang Jruen
9220,YAMAHA FINO FI PREMIUM,"Rp 16,500,000",1 - 5K KM,2019,Karuwisi
9221,HONDA CBR 150 R,"Rp 30,000,000",1 - 5K KM,2018,Karuwisi
9222,HONDA BEAT,"Rp 13,500,000",30K+ KM,2017,Unyur
9223,HONDA NEW BEAT STREET ESP,"Rp 14,000,000",30K+ KM,2019,Cicadas
9224,YAMAHA NMAX SPECIAL CUSTOM,"Rp 24,500,000",30K+ KM,2018,Unyur
9225,HONDA BEAT CBS FI,"Rp 10,500,000",30K+ KM,2018,Cicadas
9226,HONDA BEAT CBS ,"Rp 13,500,000",30K+ KM,2019,Cicadas
9227,HONDA SONIC,"Rp 13,500,000",30K+ KM,2018,Cicadas
9228,HONDA VARIO 125 CBS ISS,"Rp 16,300,000",30K+ KM,2019,Cicadas
9229,YAMAHA NMAX SPECIAL CUSTOM,"Rp 25,000,000",30K+ KM,2018,Pangulah Selatan
9230,YAMAHA NMAX SPECIAL CUSTOM,"Rp 25,000,000",30K+ KM,2018,Pangulah Selatan
9231,YAMAHA MIO M3 125,"Rp 10,700,000",30K+ KM,2018,Drangong
9232,HONDA CBR 150 R,"Rp 25,000,000",30K+ KM,2017,Drangong
9233,YAMAHA NMAX SPECIAL CUSTOM,"Rp 21,000,000",30K+ KM,2016,Cikampek Pusaka
9234,KAWASAKI NINJA R KR 150 L,"Rp 22,500,000",30K+ KM,2015,Drangong
9235,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 19,500,000",30K+ KM,2019,Drangong
9236,YAMAHA JUPITER MX KING 150,"Rp 12,000,000",30K+ KM,2013,Drangong
9237,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 19,500,000",30K+ KM,2018,Sesetan
9238,YAMAHA FINO FI PREMIUM,"Rp 11,500,000",30K+ KM,2018,Selapajang Jaya
9239,HONDA BEAT FI POP CBS ESP,"Rp 14,000,000",30K+ KM,2018,Sario Tumpaan
9240,HONDA BEAT,"Rp 14,500,000",30K+ KM,2018,Drangong
9241,YAMAHA MIO J,"Rp 9,000,000",30K+ KM,2014,Drangong
9242,HONDA SCOOPY,"Rp 15,500,000",30K+ KM,2016,Drangong
9243,SUZUKI GSX 150 BANDIT,"Rp 20,000,000",30K+ KM,2017,Pedungan
9244,HONDA BEAT FI POP CW,"Rp 11,000,000",30K+ KM,2017,Sesetan
9245,HONDA SCOOPY ESP,"Rp 18,000,000",30K+ KM,2018,Sesetan
9246,YAMAHA X RIDE SE,"Rp 8,500,000",30K+ KM,2014,Sesetan
9247,YAMAHA MIO Z 125,"Rp 9,200,000",30K+ KM,2017,Kerobokan Kaja
9248,YAMAHA N MAX,"Rp 24,200,000",30K+ KM,2017,Kerobokan Kaja
9249,HONDA VARIO 125 CBS ISS,"Rp 17,300,000",30K+ KM,2018,Kerobokan Kaja
9250,HONDA VARIO 125 CBS ISS,"Rp 15,900,000",30K+ KM,2017,Kerobokan Kaja
9251,HONDA SCOOPY,"Rp 18,200,000",30K+ KM,2018,Kerobokan Kaja
9252,YAMAHA R25,"Rp 34,500,000",30K+ KM,2015,Renon
9253,KAWASAKI NINJA,"Rp 34,500,000",30K+ KM,2013,Renon
9254,YAMAHA FREEGO,"Rp 16,000,000",30K+ KM,2019,Pangkal Lalang
9255,YAMAHA NMAX,"Rp 24,000,000",30K+ KM,2017,Pangkal Lalang
9256,HONDA MEGA PRO,"Rp 8,000,000",30K+ KM,2013,Bringin
9257,YAMAHA MIO M3 125,"Rp 13,500,000",30K+ KM,2018,Pangkal Lalang
9258,HONDA SCOOPY ESP,"Rp 13,000,000",30K+ KM,2014,Cikupa
9259,HONDA BEAT CW FI,"Rp 9,000,000",30K+ KM,2013,Asemrowo
9260,YAMAHA VIXION,"Rp 15,000,000",30K+ KM,2015,Samplangan
9261,YAMAHA FREEGO,"Rp 17,500,000",30K+ KM,2018,Gianyar
9262,HONDA VARIO 125 ESP CBS,"Rp 11,000,000",30K+ KM,2013,Bedulu
9263,KAWASAKI NINJA 250 ABS SE,"Rp 51,000,000",30K+ KM,2017,Sari Rogo
9264,HONDA VARIO 125 ESP CBS,"Rp 16,000,000",30K+ KM,2017,Sari Rogo
9265,HONDA SCOOPY ESP,"Rp 14,500,000",30K+ KM,2016,Sari Rogo
9266,YAMAHA MIO M3 125,"Rp 11,500,000",30K+ KM,2018,Tigaraksa
9267,HONDA BEAT CBS FI,"Rp 13,000,000",30K+ KM,2016,Tigaraksa
9268,SUZUKI SATRIA FU 150,"Rp 9,500,000",30K+ KM,2014,Sari Rogo
9269,YAMAHA VIXION,"Rp 15,000,000",30K+ KM,2015,Tigaraksa
9270,HONDA SCOOPY ESP,"Rp 15,500,000",30K+ KM,2016,Tigaraksa
9271,KAWASAKI NINJA SS,"Rp 22,000,000",30K+ KM,2015,Tigaraksa
9272,KAWASAKI NINJA 150 RR SE,"Rp 31,000,000",30K+ KM,2015,Unyur
9273,KAWASAKI NINJA R KR 150 L,"Rp 23,000,000",30K+ KM,2015,Unyur
9274,KAWASAKI NEW NINJA 150 RR,"Rp 29,500,000",30K+ KM,2015,Unyur
9275,HONDA NEW BEAT STREET ESP,"Rp 14,200,000",30K+ KM,2018,Babakan Ciparay
9276,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 20,500,000",30K+ KM,2018,Babakan Ciparay
9277,YAMAHA LEXI,"Rp 18,600,000",30K+ KM,2018,Babakan Ciparay
9278,HONDA SCOOPY,"Rp 13,000,000",30K+ KM,2015,Sesetan
9279,HONDA BEAT CBS FI,"Rp 13,000,000",30K+ KM,2017,Babakan Asem
9280,PIAGGIO VESPA S 125,"Rp 27,500,000",30K+ KM,2016,Sanur Kauh
9281,PIAGGIO VESPA S 125,"Rp 27,500,000",30K+ KM,2017,Sanur Kauh
9282,SUZUKI SATRIA FU 150,"Rp 12,000,000",30K+ KM,2013,Babakan Asem
9283,YAMAHA AEROX 155 VVA,"Rp 23,500,000",30K+ KM,2018,Terondol
9284,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 16,000,000",30K+ KM,2016,Terondol
9285,HONDA SUPRA X 125 CW,"Rp 11,500,000",30K+ KM,2018,Babakan Asem
9286,HONDA BEAT,"Rp 9,000,000",30K+ KM,2012,Sesetan
9287,YAMAHA ALL NEW R15 155 VVA,"Rp 28,500,000",30K+ KM,2017,Babakan Ciparay
9288,KAWASAKI NINJA 150 RR SE,"Rp 31,500,000",30K+ KM,2015,Terondol
9289,HONDA SCOOPY,"Rp 13,500,000",30K+ KM,2011,Tonja
9290,YAMAHA MIO J,"Rp 7,500,000",30K+ KM,2013,Tonja
9291,YAMAHA JUPITER MX KING 150,"Rp 13,000,000",30K+ KM,2013,Terondol
9292,YAMAHA MIO J,"Rp 8,600,000",30K+ KM,2014,Terondol
9293,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 16,500,000",30K+ KM,2017,Pangulah Selatan
9294,HONDA BEAT FI POP CBS ESP,"Rp 12,000,000",30K+ KM,2015,Terondol
9295,SUZUKI SATRIA FU 150,"Rp 17,000,000",30K+ KM,2018,Tigaraksa
9296,HONDA BEAT CW FI,"Rp 11,000,000",30K+ KM,2014,Munjuljaya
9297,HONDA BEAT CW FI,"Rp 9,500,000",30K+ KM,2014,Sari Rogo
9298,HONDA SCOOPY,"Rp 10,000,000",30K+ KM,2011,Sari Rogo
9299,HONDA CB150R,"Rp 17,000,000",30K+ KM,2016,Sari Rogo
9300,YAMAHA NEW VIXION,"Rp 15,000,000",30K+ KM,2015,Sari Rogo
9301,KAWASAKI NINJA 250 ABS FI,"Rp 47,000,000",30K+ KM,2016,Sari Rogo
9302,YAMAHA NEW VIXION,"Rp 14,000,000",30K+ KM,2014,Sari Rogo
9303,HONDA CBR 150 REPSOL,"Rp 19,000,000",30K+ KM,2015,Sari Rogo
9304,HONDA BEAT CBS FI,"Rp 10,500,000",30K+ KM,2018,Cicadas
9305,HONDA BEAT CBS FI,"Rp 9,800,000",30K+ KM,2016,Cicadas
9306,HONDA NEW REVO FI FIT,"Rp 8,500,000",30K+ KM,2017,Cicadas
9307,HONDA BEAT CW FI,"Rp 7,500,000",30K+ KM,2014,Cicadas
9308,HONDA REVO FIT,"Rp 7,500,000",30K+ KM,2016,Cicadas
9309,HONDA VARIO TECHNO 110,"Rp 8,000,000",30K+ KM,2014,Cicadas
9310,YAMAHA MIO J,"Rp 6,800,000",30K+ KM,2013,Limbungan
9311,HONDA NEW BEAT STREET ESP,"Rp 14,500,000",30K+ KM,2019,Limbungan
9312,HONDA BEAT,"Rp 14,800,000",30K+ KM,2019,Limbungan
9313,YAMAHA X RIDE SE,"Rp 8,000,000",30K+ KM,2015,Cakung Barat
9314,HONDA NEW BEAT STREET ESP,"Rp 12,000,000",30K+ KM,2017,Cakung Barat
9315,HONDA SCOOPY ESP,"Rp 7,500,000",30K+ KM,2015,Cakung Barat
9316,HONDA SCOOPY,"Rp 13,000,000",30K+ KM,2013,Buruan
9317,YAMAHA NMAX SPECIAL CUSTOM,"Rp 25,500,000",30K+ KM,2018,Cigoong
9318,HONDA BEAT,"Rp 14,500,000",30K+ KM,2018,Buruan
9319,YAMAHA SOUL GT 125 AKS,"Rp 10,000,000",30K+ KM,2016,Asemrowo
9320,HONDA BEAT,"Rp 14,500,000",30K+ KM,2018,Buruan
9321,SUZUKI SATRIA 150,"Rp 13,000,000",30K+ KM,2015,Drangong
9322,HONDA SCOOPY,"Rp 14,500,000",30K+ KM,2016,Drangong
9323,SUZUKI GSX R150,"Rp 18,500,000",30K+ KM,2017,Cipinang Besar Selatan
9324,HONDA SCOOPY,"Rp 17,000,000",30K+ KM,2017,Drangong
9325,YAMAHA NEW VIXION,"Rp 15,500,000",30K+ KM,2015,Pedungan
9326,YAMAHA MIO J,"Rp 9,000,000",30K+ KM,2014,Drangong
9327,YAMAHA NEW JUPITER MX CW,"Rp 10,000,000",30K+ KM,2013,Pedungan
9328,YAMAHA MIO S,"Rp 11,200,000",30K+ KM,2018,Limbungan
9329,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 17,300,000",30K+ KM,2017,Drangong
9330,HONDA SONIC,"Rp 12,500,000",30K+ KM,2015,Pedungan
9331,YAMAHA MIO M3 125,"Rp 9,200,000",30K+ KM,2016,Cigoong
9332,YAMAHA MIO CW,"Rp 6,000,000",30K+ KM,2011,Pedungan
9333,KAWASAKI NINJA 150 RR SE,"Rp 31,000,000",30K+ KM,2015,Drangong
9334,KAWASAKI NINJA R KR 150 L,"Rp 22,500,000",30K+ KM,2015,Drangong
9335,YAMAHA VIXION,"Rp 16,000,000",30K+ KM,2017,Drangong
9336,KAWASAKI NEW NINJA 150 RR,"Rp 29,500,000",30K+ KM,2015,Drangong
9337,HONDA SCOOPY ESP,"Rp 17,000,000",30K+ KM,2017,Pedungan
9338,HONDA SCOOPY ESP,"Rp 17,000,000",30K+ KM,2017,Pedungan
9339,HONDA CRF ,"Rp 27,000,000",30K+ KM,2017,Kediri
9340,YAMAHA ALL NEW R15 155 VVA,"Rp 25,500,000",30K+ KM,2018,Drangong
9341,HONDA SCOOPY ESP,"Rp 16,000,000",30K+ KM,2017,Sesetan
9342,YAMAHA VIXION,"Rp 16,000,000",30K+ KM,2015,Kediri
9343,YAMAHA VIXION,"Rp 14,000,000",30K+ KM,2013,Kediri
9344,KAWASAKI NEW NINJA 150 RR,"Rp 29,500,000",30K+ KM,2014,Drangong
9345,YAMAHA NMAX SPECIAL CUSTOM,"Rp 25,000,000",30K+ KM,2017,Kediri
9346,HONDA VARIO 125 ESP CBS,"Rp 18,500,000",30K+ KM,2019,Drangong
9347,YAMAHA NMAX SPECIAL CUSTOM,"Rp 27,000,000",30K+ KM,2018,Kediri
9348,HONDA BEAT,"Rp 13,800,000",30K+ KM,2018,Marpoyan Damai
9349,HONDA SCOOPY,"Rp 17,000,000",30K+ KM,2018,Marpoyan Damai
9350,HONDA SCOOPY ESP,"Rp 15,500,000",30K+ KM,2016,Tigaraksa
9351,YAMAHA R15,"Rp 18,500,000",30K+ KM,2015,Margahayu Selatan
9352,YAMAHA FINO SPORTY ,"Rp 13,000,000",30K+ KM,2016,Pangkal Lalang
9353,HONDA BEAT CW,"Rp 13,000,000",30K+ KM,2018,Pangkal Lalang
9354,HONDA BEAT CW,"Rp 13,000,000",30K+ KM,2018,Pangkal Lalang
9355,HONDA BEAT FI CBS ISS,"Rp 14,000,000",30K+ KM,2018,Pangkal Lalang
9356,YAMAHA FINO FI SPORTY,"Rp 13,000,000",30K+ KM,2018,Tigaraksa
9357,HONDA CB150R,"Rp 18,000,000",30K+ KM,2017,Tigaraksa
9358,HONDA VARIO 150 ESP EXCLUSIVE,"Rp 16,500,000",30K+ KM,2015,Dangin Tukadaya
9359,HONDA PCX,"Rp 27,500,000",30K+ KM,2018,Dangin Tukadaya
9360,Scoopy,"Rp 15,500,000",30K+ KM,2015,Dangin Tukadaya
9361,HONDA SCOOPY,"Rp 15,500,000",30K+ KM,2015,Dangin Tukadaya
9362,KAWASAKI NINJA SS,"Rp 23,000,000",30K+ KM,2015,Tigaraksa
9363,HONDA NEW VARIO CW FI,"Rp 13,000,000",30K+ KM,2015,Dangin Tukadaya
9364,HONDA BEAT CBS FI,"Rp 10,700,000",30K+ KM,2013,Dangin Tukadaya
9365,HONDA BEAT CBS FI,"Rp 13,500,000",30K+ KM,2015,Dangin Tukadaya
9366,HONDA SCOOPY,"Rp 10,500,000",30K+ KM,2011,Dangin Tukadaya
9367,HONDA VARIO CW,"Rp 9,000,000",30K+ KM,2011,Dangin Tukadaya
9368,SUZUKI SATRIA FU 150,"Rp 12,500,000",30K+ KM,2014,Tigaraksa
9369,SUZUKI SATRIA FU 150,"Rp 17,000,000",30K+ KM,2018,Tigaraksa
9370,YAMAHA NMAX ABS,"Rp 25,000,000",30K+ KM,2016,Dangin Tukadaya
9371,HONDA BEAT,"Rp 14,500,000",30K+ KM,2019,Limbungan
9372,YAMAHA NMAX,"Rp 25,000,000",30K+ KM,2018,Pangkal Lalang
9373,YAMAHA JUPITER MX KING 150,"Rp 17,500,000",30K+ KM,2017,Pangkal Lalang
9374,HONDA BEAT,"Rp 10,000,000",30K+ KM,2014,Samplangan
9375,HONDA BEAT,"Rp 8,500,000",30K+ KM,2012,Samplangan
9376,YAMAHA MIO Z 125,"Rp 13,500,000",30K+ KM,2018,Pangkal Lalang
9377,YAMAHA R15 GP TECH 3,"Rp 27,000,000",30K+ KM,2017,Sukamenak
9378,YAMAHA MIO M3 125,"Rp 11,000,000",30K+ KM,2018,Sukamenak
9379,YAMAHA AEROX 155 VVA,"Rp 20,500,000",30K+ KM,2018,Sukamenak
9380,YAMAHA AEROX 155 VVA,"Rp 19,000,000",30K+ KM,2018,Ciseureuh
9381,HONDA PCX,"Rp 29,000,000",30K+ KM,2018,Ciseureuh
9382,HONDA CBR 150 R,"Rp 24,000,000",30K+ KM,2017,Ciseureuh
9383,HONDA SONIC 150 R,"Rp 17,000,000",30K+ KM,2019,Margahayu Selatan
9384,YAMAHA ALL NEW R15 155 VVA,"Rp 28,300,000",30K+ KM,2019,Margahayu Selatan
9385,YAMAHA R15,"Rp 18,500,000",30K+ KM,2014,Margahayu Selatan
9386,KAWASAKI NINJA 250 R,"Rp 30,200,000",30K+ KM,2012,Margahayu Selatan
